NOTES:	Le lexique est un fusionment de LEFFF, DIcollecte, Wiktionnaire, fusioner sur le meme mot au masculin singulier											
	Quand il y a plusieurs valuers pour un mot, il y  a une virgule pour les séparer											
	Wiktionnaire n'a pas de pluriel, à faire plus tard.											
	Pour rajouter un mot: met le à la fin du fichier.											
	"Pour suggérer une modification, rajoute le dans les colonnes ""Notes"""											
	Vous n'avez pas le droit de toucher les cellules qui étaient créer pas les lexques sources											
												
Sources	Source Count	Masc Singulier	Masc Pluriel	Fem Singulier	Fem Pluriel	Incl sing V1	Incl pl V1	Notes Général	Notes Masc Singulier	Notes Masc Pluriel	Notes Fem Singulier	Notes Fem Pluriel
leff,dicollecte,wiki	3	aubergiste	aubergistes	aubergiste	aubergistes							
leff,dicollecte,wiki	3	audioprothésiste	audioprothésistes	audioprothésiste	audioprothésistes							
leff,dicollecte,wiki	3	auditeur	auditeurs	auditeuse,auditrice	auditrices	auditeur·trice	auditeur·trices					
leff,dicollecte,wiki	3	augustinien	augustiniens	augustinienne	augustiniennes	augustinien·ne	augustinien·nes					
leff,dicollecte,wiki	3	aumônier	aumôniers	aumônière	aumônières	aumônièr·e	aumônièr·es					
leff,dicollecte,wiki	3	australien	australiens	australienne	australiennes	australien·ne	australien·nes					
leff,dicollecte,wiki	3	autiste	autistes	autiste	autistes							
leff,dicollecte,wiki	3	auto-stoppeur	auto-stoppeurs	auto-stoppeuse	auto-stoppeuses	auto-stoppeur·euse	auto-stoppeur·euses					
leff,dicollecte,wiki	3	autochtone	autochtones	autochtone	autochtones							
leff,dicollecte,wiki	3	autocrate	autocrates	autocrate	autocrates							
leff,dicollecte,wiki	3	autodidacte	autodidactes	autodidacte	autodidactes							
leff,dicollecte,wiki	3	automobiliste	automobilistes	automobiliste	automobilistes							
leff,dicollecte,wiki	3	autonomiste	autonomistes	autonomiste	autonomistes							
leff,dicollecte,wiki	3	autrichien	autrichiens	autrichienne	autrichiennes	autrichien·ne	autrichien·nes					
leff,dicollecte,wiki	3	auvergnat	auvergnats	auvergnate	auvergnates	auvergnat·e	auvergnat·es					
leff,dicollecte,wiki	3	auxiliaire	auxiliaires	auxiliaire	auxiliaires							
leff,dicollecte,wiki	3	avant-gardiste	avant-gardistes	avant-gardiste	avant-gardistes							
leff,dicollecte,wiki	3	avant-guerre	avant-guerres	avant-guerre	avant-guerres							
leff,dicollecte,wiki	3	avant-midi	avant-midis	avant-midi	avant-midis							
leff,dicollecte,wiki	3	avare	avares	avare	avares	avare	avares					
leff,dicollecte,wiki	3	aventurier	aventuriers	aventurière	aventurières	aventurièr·e	aventurièr·es					
leff,dicollecte,wiki	3	aventuriste	aventuristes	aventuriste	aventuristes							
leff,dicollecte,wiki	3	aveugle	aveugles	aveugle	aveugles							
leff,dicollecte,wiki	3	aviateur	aviateurs	aviatrice	aviatrices	aviateur·trice	aviateur·trices					
leff,dicollecte,wiki	3	aviculteur	aviculteurs	avicultrice	avicultrices	aviculteur·trice	aviculteur·trices					
leff,dicollecte,wiki	3	avocat	avocats	avocate	avocates	avocat·e	avocat·es					
leff,dicollecte,wiki	3	azerbaïdjanais	azerbaïdjanais	azerbaïdjanaise	azerbaïdjanaises	azerbaïdjanais·e	azerbaïdjanais·es					
leff,dicollecte,wiki	3	azéri	azéris	azérie	azéries	azéri·e	azéri·es					
leff,dicollecte,wiki	3	aztèque	aztèques	aztèque	aztèques							
leff,dicollecte,wiki	3	baasiste	baasistes	baasiste	baasistes							
leff,dicollecte,wiki	3	baby-sitter	baby-sitters	baby-sitter	baby-sitters							
leff,dicollecte,wiki	3	babylonien	babyloniens	babylonienne,Babylonienne	babyloniennes	babylonien·ne	babylonien·nes					
leff,dicollecte,wiki	3	bacillaire	bacillaires	bacillaire	bacillaires							
leff,dicollecte,wiki	3	bactériologiste	bactériologistes	bactériologiste	bactériologistes							
leff,dicollecte,wiki	3	badaud	badauds	badaude	badaudes	badaud·e	badaud·es					
leff,dicollecte,wiki	3	bafouilleur	bafouilleurs	bafouilleuse	bafouilleuses	bafouilleur·euse	bafouilleur·euses					
leff,dicollecte,wiki	3	bâfreur	bâfreurs	bâfreuse	bâfreuses	bâfreur·euse	bâfreur·euses					
leff,dicollecte,wiki	3	baigneur	baigneurs	baigneuse	baigneuses	baigneur·euse	baigneur·euses					
leff,dicollecte,wiki	3	balayeur	balayeurs	balayeuse	balayeuses	balayeur·euse	balayeur·euses					
leff,dicollecte,wiki	3	balinais	balinais	balinaise	balinaises	balinais·e	balinais·es					
leff,dicollecte,wiki	3	balletomane	balletomanes	balletomane	balletomanes							
leff,dicollecte,wiki	3	bâlois	bâlois	bâloise	bâloises	bâlois·e	bâlois·es					
leff,dicollecte,wiki	3	bambocheur	bambocheurs	bambocheuse	bambocheuses	bambocheur·euse	bambocheur·euses					
leff,dicollecte,wiki	3	bandagiste	bandagistes	bandagiste	bandagistes							
leff,dicollecte,wiki	3	banjoïste	banjoïstes	banjoïste	banjoïstes							
leff,dicollecte,wiki	3	bantou	bantous	bantoue,Bantoue	bantoues	bantou·e	bantou·es					
leff,dicollecte,wiki	3	baptiste	baptistes	baptiste	baptistes							
leff,dicollecte,wiki	3	baragouineur	baragouineurs	baragouineuse	baragouineuses	baragouineur·euse	baragouineur·euses					
leff,dicollecte,wiki	3	barbare	barbares	barbare	barbares							
leff,dicollecte,wiki	3	barbouilleur	barbouilleurs	barbouilleuse	barbouilleuses	barbouilleur·euse	barbouilleur·euses					
leff,dicollecte,wiki	3	barbouze	barbouzes	barbouze	barbouzes							
leff,dicollecte,wiki	3	basketteur	basketteurs	basketteuse	basketteuses	basketteur·euse	basketteur·euses					
leff,dicollecte,wiki	3	basque	basques	basque	basques							
